2057,2058,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1823,1824
2185,2186,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1951,1952
2313,2314,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,2188,2189,2190,2191,2192,2193,2194,2195,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2198,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,2079,2080
1417,1418,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,2316,2317,2318,2319,2320,2321,2322,2323,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2326,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,2207,2208
1545,1546,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,2335,2336
1673,1674,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,2335,2336
1801,1802,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1567,1568
1929,1930,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1358,1359,1360,1352,1353,1354,1355,1356,1357,1695,1696
2057,2058,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1486,1487,1488,1480,1481,1482,1483,1484,1485,1823,1824
2185,2186,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,718,719,720,712,713,714,715,716,717,1951,1952
2313,2314,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,846,847,848,840,841,842,843,844,845,2079,2080
1417,1418,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,974,975,976,968,969,970,971,972,973,2207,2208
1545,1546,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,1102,1103,1104,1096,1097,1098,1099,1100,1101,2335,2336
1673,1674,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1230,1231,1232,1224,1225,1226,1227,1228,1229,1695,1696
